snapshot_date,store_id,product_id,opening_stock,units_sold,closing_stock,stockout_flag,excess_stock_flag
2026-02-09,S003,P0036,27,0,27,False,False
2026-02-09,S003,P0037,28,0,28,False,False
2026-02-09,S003,P0038,32,1,31,False,False
2026-02-09,S003,P0039,35,0,35,False,False
2026-02-09,S003,P0040,29,0,29,False,False
2026-02-09,S003,P0041,39,0,39,False,False
2026-02-09,S003,P0042,43,0,43,False,False
2026-02-09,S003,P0043,25,0,25,False,False
2026-02-09,S003,P0044,40,0,40,False,False
2026-02-09,S003,P0045,26,1,25,False,False
2026-02-09,S003,P0046,42,0,42,False,False
2026-02-09,S003,P0047,37,0,37,False,False
2026-02-09,S003,P0048,29,0,29,False,False
2026-02-09,S003,P0049,38,3,35,False,False
2026-02-09,S003,P0050,41,0,41,False,False
2026-02-09,S003,P0051,23,0,23,False,False
2026-02-09,S003,P0052,35,0,35,False,False
2026-02-09,S003,P0053,32,2,30,False,False
2026-02-09,S003,P0054,26,2,24,False,False
2026-02-09,S003,P0055,33,0,33,False,False
2026-02-09,S003,P0056,38,1,37,False,False
2026-02-09,S003,P0057,31,0,31,False,False
2026-02-09,S003,P0058,33,1,32,False,False
2026-02-09,S003,P0059,37,0,37,False,False
2026-02-09,S003,P0060,31,0,31,False,False
2026-02-09,S003,P0061,43,0,43,False,False
2026-02-09,S003,P0062,33,0,33,False,False
2026-02-09,S003,P0063,34,0,34,False,False
2026-02-09,S003,P0064,24,0,24,False,False
2026-02-09,S003,P0065,48,0,48,False,False
2026-02-09,S003,P0066,34,0,34,False,False
2026-02-09,S003,P0067,43,0,43,False,False
2026-02-09,S003,P0068,31,0,31,False,False
2026-02-09,S003,P0069,30,0,30,False,False
2026-02-09,S003,P0070,41,0,41,False,False
2026-02-09,S003,P0071,31,0,31,False,False
2026-02-09,S003,P0072,42,0,42,False,False
2026-02-09,S003,P0073,32,1,31,False,False
2026-02-09,S003,P0074,41,0,41,False,False
2026-02-09,S003,P0075,33,0,33,False,False
2026-02-09,S003,P0076,36,0,36,False,False
2026-02-09,S003,P0077,31,0,31,False,False
2026-02-09,S003,P0078,35,0,35,False,False
2026-02-09,S003,P0079,41,0,41,False,False
2026-02-09,S003,P0080,44,0,44,False,False
2026-02-09,S004,P0001,39,0,39,False,False
2026-02-09,S004,P0002,39,0,39,False,False
2026-02-09,S004,P0003,29,0,29,False,False
2026-02-09,S004,P0004,41,0,41,False,False
2026-02-09,S004,P0005,37,3,34,False,False
2026-02-09,S004,P0006,32,0,32,False,False
2026-02-09,S004,P0007,37,0,37,False,False
2026-02-09,S004,P0008,32,0,32,False,False
2026-02-09,S004,P0009,42,0,42,False,False
2026-02-09,S004,P0010,25,1,24,False,False
2026-02-09,S004,P0011,35,1,34,False,False
2026-02-09,S004,P0012,39,0,39,False,False
2026-02-09,S004,P0013,44,0,44,False,False
2026-02-09,S004,P0014,29,0,29,False,False
2026-02-09,S004,P0015,37,3,34,False,False
2026-02-09,S004,P0016,35,0,35,False,False
2026-02-09,S004,P0017,38,2,36,False,False
2026-02-09,S004,P0018,31,0,31,False,False
2026-02-09,S004,P0019,44,0,44,False,False
2026-02-09,S004,P0020,35,3,32,False,False
2026-02-09,S004,P0021,32,0,32,False,False
2026-02-09,S004,P0022,36,1,35,False,False
2026-02-09,S004,P0023,34,0,34,False,False
2026-02-09,S004,P0024,37,0,37,False,False
2026-02-09,S004,P0025,31,0,31,False,False
2026-02-09,S004,P0026,47,0,47,False,False
2026-02-09,S004,P0027,28,0,28,False,False
2026-02-09,S004,P0028,37,2,35,False,False
2026-02-09,S004,P0029,33,0,33,False,False
2026-02-09,S004,P0030,44,0,44,False,False
2026-02-09,S004,P0031,37,0,37,False,False
2026-02-09,S004,P0032,34,0,34,False,False
2026-02-09,S004,P0033,37,0,37,False,False
2026-02-09,S004,P0034,34,0,34,False,False
2026-02-09,S004,P0035,32,0,32,False,False
2026-02-09,S004,P0036,33,0,33,False,False
2026-02-09,S004,P0037,29,0,29,False,False
2026-02-09,S004,P0038,26,1,25,False,False
2026-02-09,S004,P0039,28,0,28,False,False
2026-02-09,S004,P0040,45,0,45,False,False
2026-02-09,S004,P0041,42,0,42,False,False
2026-02-09,S004,P0042,34,0,34,False,False
2026-02-09,S004,P0043,37,0,37,False,False
2026-02-09,S004,P0044,35,0,35,False,False
2026-02-09,S004,P0045,28,0,28,False,False
2026-02-09,S004,P0046,27,3,24,False,False
2026-02-09,S004,P0047,31,0,31,False,False
2026-02-09,S004,P0048,27,0,27,False,False
2026-02-09,S004,P0049,33,0,33,False,False
2026-02-09,S004,P0050,31,0,31,False,False
2026-02-09,S004,P0051,40,0,40,False,False
2026-02-09,S004,P0052,40,0,40,False,False
2026-02-09,S004,P0053,40,0,40,False,False
2026-02-09,S004,P0054,37,0,37,False,False
2026-02-09,S004,P0055,35,0,35,False,False
2026-02-09,S004,P0056,38,0,38,False,False
2026-02-09,S004,P0057,31,1,30,False,False
2026-02-09,S004,P0058,33,0,33,False,False
2026-02-09,S004,P0059,47,0,47,False,False
2026-02-09,S004,P0060,32,0,32,False,False
2026-02-09,S004,P0061,39,0,39,False,False
2026-02-09,S004,P0062,29,0,29,False,False
2026-02-09,S004,P0063,26,0,26,False,False
2026-02-09,S004,P0064,42,0,42,False,False
2026-02-09,S004,P0065,34,0,34,False,False
2026-02-09,S004,P0066,38,0,38,False,False
2026-02-09,S004,P0067,30,0,30,False,False
2026-02-09,S004,P0068,34,0,34,False,False
2026-02-09,S004,P0069,33,0,33,False,False
2026-02-09,S004,P0070,27,0,27,False,False
2026-02-09,S004,P0071,31,0,31,False,False
2026-02-09,S004,P0072,34,0,34,False,False
2026-02-09,S004,P0073,42,0,42,False,False
2026-02-09,S004,P0074,32,1,31,False,False
2026-02-09,S004,P0075,41,2,39,False,False
2026-02-09,S004,P0076,36,0,36,False,False
2026-02-09,S004,P0077,35,0,35,False,False
2026-02-09,S004,P0078,38,1,37,False,False
2026-02-09,S004,P0079,32,0,32,False,False
2026-02-09,S004,P0080,29,0,29,False,False
2026-02-09,S005,P0001,28,0,28,False,False
2026-02-09,S005,P0002,36,0,36,False,False
2026-02-09,S005,P0003,35,0,35,False,False
2026-02-09,S005,P0004,33,3,30,False,False
2026-02-09,S005,P0005,33,4,29,False,False
2026-02-09,S005,P0006,29,0,29,False,False
2026-02-09,S005,P0007,44,2,42,False,False
2026-02-09,S005,P0008,41,0,41,False,False
2026-02-09,S005,P0009,38,3,35,False,False
2026-02-09,S005,P0010,34,0,34,False,False
2026-02-09,S005,P0011,31,2,29,False,False
2026-02-09,S005,P0012,36,0,36,False,False
2026-02-09,S005,P0013,32,0,32,False,False
2026-02-09,S005,P0014,41,1,40,False,False
2026-02-09,S005,P0015,37,0,37,False,False
2026-02-09,S005,P0016,34,0,34,False,False
2026-02-09,S005,P0017,25,0,25,False,False
2026-02-09,S005,P0018,30,0,30,False,False
2026-02-09,S005,P0019,39,0,39,False,False
2026-02-09,S005,P0020,34,0,34,False,False
2026-02-09,S005,P0021,34,0,34,False,False
2026-02-09,S005,P0022,29,0,29,False,False
2026-02-09,S005,P0023,31,0,31,False,False
2026-02-09,S005,P0024,36,2,34,False,False
2026-02-09,S005,P0025,28,0,28,False,False
2026-02-09,S005,P0026,28,0,28,False,False
2026-02-09,S005,P0027,38,0,38,False,False
2026-02-09,S005,P0028,32,2,30,False,False
2026-02-09,S005,P0029,32,0,32,False,False
2026-02-09,S005,P0030,39,2,37,False,False
2026-02-09,S005,P0031,39,0,39,False,False
2026-02-09,S005,P0032,29,0,29,False,False
2026-02-09,S005,P0033,36,0,36,False,False
2026-02-09,S005,P0034,39,0,39,False,False
2026-02-09,S005,P0035,28,2,26,False,False
2026-02-09,S005,P0036,38,0,38,False,False
2026-02-09,S005,P0037,30,0,30,False,False
2026-02-09,S005,P0038,39,0,39,False,False
2026-02-09,S005,P0039,45,0,45,False,False
2026-02-09,S005,P0040,40,0,40,False,False
2026-02-09,S005,P0041,48,2,46,False,False
2026-02-09,S005,P0042,31,0,31,False,False
2026-02-09,S005,P0043,35,2,33,False,False
2026-02-09,S005,P0044,39,0,39,False,False
2026-02-09,S005,P0045,28,0,28,False,False
2026-02-09,S005,P0046,44,0,44,False,False
2026-02-09,S005,P0047,27,0,27,False,False
2026-02-09,S005,P0048,36,0,36,False,False
2026-02-09,S005,P0049,35,0,35,False,False
2026-02-09,S005,P0050,29,0,29,False,False
2026-02-09,S005,P0051,32,0,32,False,False
2026-02-09,S005,P0052,41,0,41,False,False
2026-02-09,S005,P0053,41,0,41,False,False
2026-02-09,S005,P0054,32,0,32,False,False
2026-02-09,S005,P0055,45,0,45,False,False
2026-02-09,S005,P0056,35,0,35,False,False
2026-02-09,S005,P0057,29,0,29,False,False
2026-02-09,S005,P0058,32,0,32,False,False
2026-02-09,S005,P0059,32,0,32,False,False
2026-02-09,S005,P0060,43,0,43,False,False
2026-02-09,S005,P0061,37,1,36,False,False
2026-02-09,S005,P0062,35,0,35,False,False
2026-02-09,S005,P0063,39,0,39,False,False
2026-02-09,S005,P0064,35,0,35,False,False
2026-02-09,S005,P0065,43,0,43,False,False
2026-02-09,S005,P0066,32,0,32,False,False
2026-02-09,S005,P0067,26,0,26,False,False
2026-02-09,S005,P0068,22,0,22,False,False
2026-02-09,S005,P0069,34,0,34,False,False
2026-02-09,S005,P0070,36,0,36,False,False
2026-02-09,S005,P0071,46,0,46,False,False
2026-02-09,S005,P0072,35,0,35,False,False
2026-02-09,S005,P0073,36,1,35,False,False
2026-02-09,S005,P0074,37,0,37,False,False
2026-02-09,S005,P0075,33,0,33,False,False
2026-02-09,S005,P0076,28,0,28,False,False
2026-02-09,S005,P0077,35,0,35,False,False
2026-02-09,S005,P0078,46,0,46,False,False
2026-02-09,S005,P0079,35,5,30,False,False
2026-02-09,S005,P0080,24,3,21,False,False
2026-02-09,S006,P0001,25,0,25,False,False
2026-02-09,S006,P0002,29,0,29,False,False
2026-02-09,S006,P0003,44,1,43,False,False
2026-02-09,S006,P0004,38,0,38,False,False
2026-02-09,S006,P0005,29,1,28,False,False
2026-02-09,S006,P0006,35,0,35,False,False
2026-02-09,S006,P0007,33,0,33,False,False
2026-02-09,S006,P0008,31,0,31,False,False
2026-02-09,S006,P0009,31,0,31,False,False
2026-02-09,S006,P0010,29,0,29,False,False
2026-02-09,S006,P0011,31,0,31,False,False
2026-02-09,S006,P0012,36,0,36,False,False
2026-02-09,S006,P0013,31,0,31,False,False
2026-02-09,S006,P0014,41,0,41,False,False
2026-02-09,S006,P0015,36,0,36,False,False
2026-02-09,S006,P0016,36,0,36,False,False
2026-02-09,S006,P0017,45,0,45,False,False
2026-02-09,S006,P0018,32,0,32,False,False
2026-02-09,S006,P0019,30,0,30,False,False
2026-02-09,S006,P0020,38,0,38,False,False
2026-02-09,S006,P0021,34,0,34,False,False
2026-02-09,S006,P0022,35,0,35,False,False
2026-02-09,S006,P0023,33,1,32,False,False
2026-02-09,S006,P0024,33,0,33,False,False
2026-02-09,S006,P0025,29,0,29,False,False
2026-02-09,S006,P0026,31,0,31,False,False
2026-02-09,S006,P0027,30,0,30,False,False
2026-02-09,S006,P0028,41,0,41,False,False
2026-02-09,S006,P0029,35,0,35,False,False
2026-02-09,S006,P0030,42,0,42,False,False
2026-02-09,S006,P0031,39,0,39,False,False
2026-02-09,S006,P0032,49,0,49,False,False
2026-02-09,S006,P0033,43,0,43,False,False
2026-02-09,S006,P0034,38,1,37,False,False
2026-02-09,S006,P0035,29,0,29,False,False
2026-02-09,S006,P0036,35,0,35,False,False
2026-02-09,S006,P0037,35,0,35,False,False
2026-02-09,S006,P0038,44,1,43,False,False
2026-02-09,S006,P0039,33,1,32,False,False
2026-02-09,S006,P0040,34,0,34,False,False
2026-02-09,S006,P0041,39,0,39,False,False
2026-02-09,S006,P0042,35,0,35,False,False
2026-02-09,S006,P0043,39,2,37,False,False
2026-02-09,S006,P0044,25,0,25,False,False
2026-02-09,S006,P0045,32,0,32,False,False
2026-02-09,S006,P0046,34,0,34,False,False
2026-02-09,S006,P0047,42,0,42,False,False
2026-02-09,S006,P0048,36,0,36,False,False
2026-02-09,S006,P0049,32,0,32,False,False
2026-02-09,S006,P0050,39,1,38,False,False
2026-02-09,S006,P0051,33,0,33,False,False
2026-02-09,S006,P0052,34,0,34,False,False
2026-02-09,S006,P0053,36,0,36,False,False
2026-02-09,S006,P0054,33,0,33,False,False
2026-02-09,S006,P0055,29,2,27,False,False
2026-02-09,S006,P0056,37,0,37,False,False
2026-02-09,S006,P0057,38,0,38,False,False
2026-02-09,S006,P0058,31,0,31,False,False
2026-02-09,S006,P0059,36,0,36,False,False
2026-02-09,S006,P0060,26,0,26,False,False
2026-02-09,S006,P0061,35,0,35,False,False
2026-02-09,S006,P0062,38,1,37,False,False
2026-02-09,S006,P0063,44,3,41,False,False
2026-02-09,S006,P0064,39,0,39,False,False
2026-02-09,S006,P0065,34,0,34,False,False
2026-02-09,S006,P0066,29,0,29,False,False
2026-02-09,S006,P0067,32,0,32,False,False
2026-02-09,S006,P0068,36,0,36,False,False
2026-02-09,S006,P0069,30,1,29,False,False
2026-02-09,S006,P0070,35,1,34,False,False
2026-02-09,S006,P0071,33,0,33,False,False
2026-02-09,S006,P0072,36,0,36,False,False
2026-02-09,S006,P0073,31,0,31,False,False
2026-02-09,S006,P0074,37,0,37,False,False
2026-02-09,S006,P0075,32,1,31,False,False
2026-02-09,S006,P0076,42,0,42,False,False
2026-02-09,S006,P0077,37,0,37,False,False
2026-02-09,S006,P0078,33,0,33,False,False
2026-02-09,S006,P0079,40,0,40,False,False
2026-02-09,S006,P0080,35,0,35,False,False
2026-02-09,S007,P0001,43,0,43,False,False
2026-02-09,S007,P0002,33,0,33,False,False
2026-02-09,S007,P0003,47,0,47,False,False
2026-02-09,S007,P0004,41,0,41,False,False
2026-02-09,S007,P0005,28,1,27,False,False
2026-02-09,S007,P0006,30,0,30,False,False
2026-02-09,S007,P0007,39,2,37,False,False
2026-02-09,S007,P0008,35,0,35,False,False
2026-02-09,S007,P0009,28,0,28,False,False
2026-02-09,S007,P0010,32,0,32,False,False
2026-02-09,S007,P0011,52,0,52,False,False
2026-02-09,S007,P0012,29,0,29,False,False
2026-02-09,S007,P0013,39,1,38,False,False
2026-02-09,S007,P0014,36,0,36,False,False
2026-02-09,S007,P0015,39,0,39,False,False
2026-02-09,S007,P0016,37,0,37,False,False
2026-02-09,S007,P0017,26,0,26,False,False
2026-02-09,S007,P0018,42,0,42,False,False
2026-02-09,S007,P0019,39,2,37,False,False
2026-02-09,S007,P0020,28,3,25,False,False
2026-02-09,S007,P0021,28,0,28,False,False
2026-02-09,S007,P0022,30,1,29,False,False
2026-02-09,S007,P0023,36,2,34,False,False
2026-02-09,S007,P0024,45,1,44,False,False
2026-02-09,S007,P0025,26,0,26,False,False
2026-02-09,S007,P0026,32,0,32,False,False
2026-02-09,S007,P0027,36,0,36,False,False
2026-02-09,S007,P0028,39,0,39,False,False
2026-02-09,S007,P0029,25,0,25,False,False
2026-02-09,S007,P0030,28,0,28,False,False
2026-02-09,S007,P0031,33,0,33,False,False
2026-02-09,S007,P0032,42,0,42,False,False
2026-02-09,S007,P0033,25,0,25,False,False
2026-02-09,S007,P0034,33,0,33,False,False
2026-02-09,S007,P0035,33,0,33,False,False
2026-02-09,S007,P0036,24,1,23,False,False
2026-02-09,S007,P0037,38,0,38,False,False
2026-02-09,S007,P0038,39,0,39,False,False
2026-02-09,S007,P0039,32,0,32,False,False
2026-02-09,S007,P0040,42,0,42,False,False
2026-02-09,S007,P0041,38,0,38,False,False
2026-02-09,S007,P0042,40,0,40,False,False
2026-02-09,S007,P0043,29,0,29,False,False
2026-02-09,S007,P0044,26,0,26,False,False
2026-02-09,S007,P0045,29,0,29,False,False
2026-02-09,S007,P0046,36,0,36,False,False
2026-02-09,S007,P0047,32,0,32,False,False
2026-02-09,S007,P0048,36,0,36,False,False
2026-02-09,S007,P0049,41,0,41,False,False
2026-02-09,S007,P0050,32,0,32,False,False
2026-02-09,S007,P0051,45,0,45,False,False
2026-02-09,S007,P0052,33,0,33,False,False
2026-02-09,S007,P0053,30,3,27,False,False
2026-02-09,S007,P0054,31,0,31,False,False
2026-02-09,S007,P0055,40,2,38,False,False
2026-02-09,S007,P0056,32,1,31,False,False
2026-02-09,S007,P0057,35,0,35,False,False
2026-02-09,S007,P0058,44,0,44,False,False
2026-02-09,S007,P0059,34,0,34,False,False
2026-02-09,S007,P0060,26,1,25,False,False
2026-02-09,S007,P0061,32,0,32,False,False
2026-02-09,S007,P0062,32,3,29,False,False
2026-02-09,S007,P0063,45,0,45,False,False
2026-02-09,S007,P0064,27,0,27,False,False
2026-02-09,S007,P0065,32,0,32,False,False
2026-02-09,S007,P0066,37,0,37,False,False
2026-02-09,S007,P0067,34,0,34,False,False
2026-02-09,S007,P0068,36,0,36,False,False
2026-02-09,S007,P0069,48,0,48,False,False
2026-02-09,S007,P0070,36,0,36,False,False
2026-02-09,S007,P0071,45,0,45,False,False
2026-02-09,S007,P0072,31,0,31,False,False
2026-02-09,S007,P0073,30,0,30,False,False
2026-02-09,S007,P0074,36,1,35,False,False
2026-02-09,S007,P0075,32,0,32,False,False
2026-02-09,S007,P0076,41,0,41,False,False
2026-02-09,S007,P0077,33,0,33,False,False
2026-02-09,S007,P0078,30,0,30,False,False
2026-02-09,S007,P0079,41,0,41,False,False
2026-02-09,S007,P0080,32,1,31,False,False
2026-02-09,S008,P0001,42,0,42,False,False
2026-02-09,S008,P0002,31,0,31,False,False
2026-02-09,S008,P0003,41,0,41,False,False
2026-02-09,S008,P0004,33,1,32,False,False
2026-02-09,S008,P0005,34,0,34,False,False
2026-02-09,S008,P0006,48,3,45,False,False
2026-02-09,S008,P0007,23,2,21,False,False
2026-02-09,S008,P0008,39,0,39,False,False
2026-02-09,S008,P0009,35,0,35,False,False
2026-02-09,S008,P0010,39,0,39,False,False
2026-02-09,S008,P0011,41,0,41,False,False
2026-02-09,S008,P0012,39,0,39,False,False
2026-02-09,S008,P0013,40,0,40,False,False
2026-02-09,S008,P0014,37,0,37,False,False
2026-02-09,S008,P0015,32,0,32,False,False
2026-02-09,S008,P0016,25,0,25,False,False
2026-02-09,S008,P0017,33,0,33,False,False
2026-02-09,S008,P0018,37,0,37,False,False
2026-02-09,S008,P0019,45,0,45,False,False
2026-02-09,S008,P0020,29,0,29,False,False
2026-02-09,S008,P0021,43,0,43,False,False
2026-02-09,S008,P0022,33,0,33,False,False
2026-02-09,S008,P0023,31,0,31,False,False
2026-02-09,S008,P0024,33,2,31,False,False
2026-02-09,S008,P0025,28,0,28,False,False
2026-02-09,S008,P0026,40,1,39,False,False
2026-02-09,S008,P0027,44,0,44,False,False
2026-02-09,S008,P0028,37,0,37,False,False
2026-02-09,S008,P0029,29,0,29,False,False
2026-02-09,S008,P0030,33,0,33,False,False
2026-02-09,S008,P0031,29,0,29,False,False
2026-02-09,S008,P0032,36,0,36,False,False
2026-02-09,S008,P0033,32,1,31,False,False
2026-02-09,S008,P0034,32,0,32,False,False
2026-02-09,S008,P0035,27,0,27,False,False
2026-02-09,S008,P0036,42,0,42,False,False
2026-02-09,S008,P0037,28,0,28,False,False
2026-02-09,S008,P0038,35,1,34,False,False
2026-02-09,S008,P0039,43,0,43,False,False
2026-02-09,S008,P0040,30,1,29,False,False
2026-02-09,S008,P0041,29,0,86,False,True
2026-02-09,S008,P0042,29,3,76,False,True
2026-02-09,S008,P0043,35,0,91,False,True
2026-02-09,S008,P0044,37,0,79,False,True
2026-02-09,S008,P0045,39,0,96,False,True
2026-02-09,S008,P0046,26,0,26,False,False
2026-02-09,S008,P0047,42,0,42,False,False
2026-02-09,S008,P0048,34,0,34,False,False
2026-02-09,S008,P0049,30,0,30,False,False
2026-02-09,S008,P0050,38,0,38,False,False
2026-02-09,S008,P0051,42,2,40,False,False
2026-02-09,S008,P0052,28,3,25,False,False
2026-02-09,S008,P0053,27,0,27,False,False
2026-02-09,S008,P0054,35,3,32,False,False
2026-02-09,S008,P0055,32,0,32,False,False
2026-02-09,S008,P0056,33,1,32,False,False
2026-02-09,S008,P0057,31,0,31,False,False
2026-02-09,S008,P0058,36,0,36,False,False
2026-02-09,S008,P0059,48,0,48,False,False
2026-02-09,S008,P0060,35,0,35,False,False
2026-02-09,S008,P0061,36,0,36,False,False
2026-02-09,S008,P0062,27,0,27,False,False
2026-02-09,S008,P0063,41,0,41,False,False
2026-02-09,S008,P0064,51,0,51,False,False
2026-02-09,S008,P0065,26,0,26,False,False
2026-02-09,S008,P0066,46,0,46,False,False
2026-02-09,S008,P0067,37,0,37,False,False
2026-02-09,S008,P0068,33,0,33,False,False
2026-02-09,S008,P0069,35,0,35,False,False
2026-02-09,S008,P0070,40,1,39,False,False
2026-02-09,S008,P0071,41,0,41,False,False
2026-02-09,S008,P0072,35,0,35,False,False
2026-02-09,S008,P0073,33,0,33,False,False
2026-02-09,S008,P0074,42,0,42,False,False
2026-02-09,S008,P0075,41,3,38,False,False
2026-02-09,S008,P0076,39,1,38,False,False
2026-02-09,S008,P0077,32,0,32,False,False
2026-02-09,S008,P0078,44,0,44,False,False
2026-02-09,S008,P0079,37,0,37,False,False
2026-02-09,S008,P0080,33,0,33,False,False
2026-02-09,S009,P0001,28,0,28,False,False
2026-02-09,S009,P0002,32,0,32,False,False
2026-02-09,S009,P0003,39,4,35,False,False
2026-02-09,S009,P0004,34,0,34,False,False
2026-02-09,S009,P0005,38,0,38,False,False
2026-02-09,S009,P0006,33,0,33,False,False
2026-02-09,S009,P0007,40,0,40,False,False
2026-02-09,S009,P0008,35,0,35,False,False
2026-02-09,S009,P0009,40,0,40,False,False
2026-02-09,S009,P0010,44,2,42,False,False
2026-02-09,S009,P0011,29,0,29,False,False
2026-02-09,S009,P0012,35,0,35,False,False
2026-02-09,S009,P0013,37,0,37,False,False
2026-02-09,S009,P0014,34,3,31,False,False
2026-02-09,S009,P0015,40,1,39,False,False
2026-02-09,S009,P0016,46,0,46,False,False
2026-02-09,S009,P0017,36,0,36,False,False
2026-02-09,S009,P0018,43,0,43,False,False
2026-02-09,S009,P0019,33,0,33,False,False
2026-02-09,S009,P0020,26,0,26,False,False
2026-02-09,S009,P0021,32,3,29,False,False
2026-02-09,S009,P0022,36,2,34,False,False
2026-02-09,S009,P0023,31,0,31,False,False
2026-02-09,S009,P0024,33,0,33,False,False
2026-02-09,S009,P0025,22,2,20,False,False
2026-02-09,S009,P0026,37,0,37,False,False
2026-02-09,S009,P0027,45,0,45,False,False
2026-02-09,S009,P0028,33,0,33,False,False
2026-02-09,S009,P0029,29,1,28,False,False
2026-02-09,S009,P0030,39,0,39,False,False
2026-02-09,S009,P0031,38,0,38,False,False
2026-02-09,S009,P0032,30,0,30,False,False
2026-02-09,S009,P0033,29,0,29,False,False
2026-02-09,S009,P0034,28,0,28,False,False
2026-02-09,S009,P0035,26,0,26,False,False
2026-02-09,S009,P0036,31,0,31,False,False
2026-02-09,S009,P0037,25,0,25,False,False
2026-02-09,S009,P0038,25,0,25,False,False
2026-02-09,S009,P0039,36,0,36,False,False
2026-02-09,S009,P0040,36,0,36,False,False
2026-02-09,S009,P0041,29,0,87,False,True
2026-02-09,S009,P0042,30,0,81,False,True
2026-02-09,S009,P0043,35,0,82,False,True
2026-02-09,S009,P0044,35,1,83,False,True
2026-02-09,S009,P0045,32,0,88,False,True
2026-02-09,S009,P0046,34,2,32,False,False
2026-02-09,S009,P0047,28,0,28,False,False
2026-02-09,S009,P0048,39,1,38,False,False
2026-02-09,S009,P0049,36,0,36,False,False
2026-02-09,S009,P0050,30,0,30,False,False
2026-02-09,S009,P0051,30,0,30,False,False
2026-02-09,S009,P0052,40,0,40,False,False
2026-02-09,S009,P0053,37,0,37,False,False
2026-02-09,S009,P0054,40,0,40,False,False
2026-02-09,S009,P0055,29,0,29,False,False
2026-02-09,S009,P0056,26,0,26,False,False
2026-02-09,S009,P0057,48,0,48,False,False
2026-02-09,S009,P0058,46,0,46,False,False
2026-02-09,S009,P0059,25,0,25,False,False
2026-02-09,S009,P0060,36,0,36,False,False
2026-02-09,S009,P0061,31,0,31,False,False
2026-02-09,S009,P0062,37,0,37,False,False
2026-02-09,S009,P0063,40,1,39,False,False
2026-02-09,S009,P0064,30,0,30,False,False
2026-02-09,S009,P0065,47,0,47,False,False
2026-02-09,S009,P0066,35,0,35,False,False
2026-02-09,S009,P0067,38,0,38,False,False
2026-02-09,S009,P0068,30,0,30,False,False
2026-02-09,S009,P0069,48,0,48,False,False
2026-02-09,S009,P0070,54,0,54,False,False
2026-02-09,S009,P0071,45,2,43,False,False
2026-02-09,S009,P0072,34,0,34,False,False
2026-02-09,S009,P0073,28,1,27,False,False
2026-02-09,S009,P0074,25,0,25,False,False
2026-02-09,S009,P0075,28,0,28,False,False
2026-02-09,S009,P0076,29,0,29,False,False
2026-02-09,S009,P0077,40,4,36,False,False
2026-02-09,S009,P0078,23,0,23,False,False
2026-02-09,S009,P0079,46,0,46,False,False
2026-02-09,S009,P0080,35,1,34,False,False
2026-02-10,S001,P0001,41,2,39,False,False
2026-02-10,S001,P0002,39,1,38,False,False
2026-02-10,S001,P0003,41,0,41,False,False
2026-02-10,S001,P0004,29,0,29,False,False
2026-02-10,S001,P0005,41,3,38,False,False
2026-02-10,S001,P0006,30,0,30,False,False
2026-02-10,S001,P0007,41,0,41,False,False
2026-02-10,S001,P0008,27,0,27,False,False
2026-02-10,S001,P0009,47,0,47,False,False
2026-02-10,S001,P0010,26,0,26,False,False
2026-02-10,S001,P0011,44,0,44,False,False
2026-02-10,S001,P0012,22,0,22,False,False
2026-02-10,S001,P0013,20,0,20,False,False
2026-02-10,S001,P0014,38,0,38,False,False
2026-02-10,S001,P0015,37,0,37,False,False
2026-02-10,S001,P0016,33,0,33,False,False
2026-02-10,S001,P0017,29,1,28,False,False
2026-02-10,S001,P0018,41,0,41,False,False
2026-02-10,S001,P0019,28,1,27,False,False
2026-02-10,S001,P0020,37,0,37,False,False
2026-02-10,S001,P0021,34,0,34,False,False
2026-02-10,S001,P0022,35,0,35,False,False
2026-02-10,S001,P0023,46,0,46,False,False
2026-02-10,S001,P0024,41,0,41,False,False
2026-02-10,S001,P0025,38,0,38,False,False
2026-02-10,S001,P0026,36,0,36,False,False
2026-02-10,S001,P0027,35,0,35,False,False
2026-02-10,S001,P0028,35,0,35,False,False
2026-02-10,S001,P0029,34,0,34,False,False
2026-02-10,S001,P0030,38,0,38,False,False
2026-02-10,S001,P0031,33,0,33,False,False
2026-02-10,S001,P0032,31,0,31,False,False
2026-02-10,S001,P0033,38,1,37,False,False
2026-02-10,S001,P0034,37,0,37,False,False
2026-02-10,S001,P0035,32,0,32,False,False
2026-02-10,S001,P0036,38,1,37,False,False
2026-02-10,S001,P0037,31,0,31,False,False
2026-02-10,S001,P0038,45,0,45,False,False
2026-02-10,S001,P0039,35,0,35,False,False
2026-02-10,S001,P0040,27,4,23,False,False
2026-02-10,S001,P0041,41,0,41,False,False
2026-02-10,S001,P0042,37,0,37,False,False
2026-02-10,S001,P0043,26,0,26,False,False
2026-02-10,S001,P0044,41,0,41,False,False
2026-02-10,S001,P0045,30,0,30,False,False
2026-02-10,S001,P0046,36,1,35,False,False
2026-02-10,S001,P0047,46,0,46,False,False
2026-02-10,S001,P0048,19,0,19,False,False
2026-02-10,S001,P0049,27,0,27,False,False
2026-02-10,S001,P0050,33,0,33,False,False
2026-02-10,S001,P0051,35,0,35,False,False
2026-02-10,S001,P0052,41,0,41,False,False
2026-02-10,S001,P0053,32,1,31,False,False
2026-02-10,S001,P0054,32,0,32,False,False
2026-02-10,S001,P0055,34,0,34,False,False
2026-02-10,S001,P0056,39,0,39,False,False
